,a/brisbane/10/2007,a/fujian/411/2002,a/indiana/8/2011,a/moscow/10/1999,a/perth/16/2009,a/swine/arkansas/a01840240/2014,a/swine/california/a01459016/2015,a/swine/illinois/a00843193/2014,a/swine/illinois/a01201606/2011,a/swine/illinois/a01241066/2012,a/swine/illinois/a01241469/2012,a/swine/illinois/a01327868/2012,a/swine/illinois/a01327903/2012,a/swine/illinois/a01462475/2015,a/swine/illinois/a01475273/2014,a/swine/illinois/a01475803/2014,a/swine/illinois/a01489882/2015,a/swine/illinois/a01493027/2014,a/swine/illinois/a01502036/2014,a/swine/illinois/a01503899/2014,a/swine/illinois/a01555180/2014,a/swine/illinois/a01555638/2015,a/swine/illinois/a01728585/2015,a/swine/illinois/a01840351/2015,a/swine/illinois/a02076652/2015,a/swine/indiana/a00968373/2012,a/swine/indiana/a01202866/2011,a/swine/indiana/a01260268/2013,a/swine/indiana/a01260466/2014,a/swine/indiana/a01260591/2014,a/swine/indiana/a01729045/2016,a/swine/indiana/a01812162/2016,a/swine/iowa/a01049750/2011,a/swine/iowa/a01202613/2011,a/swine/iowa/a01202889/2011,a/swine/iowa/a01203121/2012,a/swine/iowa/a01203196/2012,a/swine/iowa/a01290671/2013,a/swine/iowa/a01300195/2012,a/swine/iowa/a01432500/2013,a/swine/iowa/a01432770/2013,a/swine/iowa/a01432826/2013,a/swine/iowa/a01480656/2014,a/swine/iowa/a01501685/2014,a/swine/iowa/a01729543/2016,a/swine/iowa/a01730108/2016,a/swine/iowa/a01733626/2016,a/swine/michigan/a01203498/2012,a/swine/michigan/a01259000/2012,a/swine/michigan/a01432375/2013,a/swine/minnesota/a01049936/2011,a/swine/minnesota/a01125993/2012,a/swine/minnesota/a01277201/2012,a/swine/minnesota/a01280592/2013,a/swine/minnesota/a01300213/2012,a/swine/minnesota/a01327922/2012,a/swine/minnesota/a01365586/2013,a/swine/minnesota/a01366992/2014,a/swine/minnesota/a01432544/2013,a/swine/minnesota/a01471950/2015,a/swine/minnesota/a01480518/2014,a/swine/minnesota/a01847477/2015,a/swine/missouri/a01410819/2014,a/swine/missouri/a01476459/2012,a/swine/nebraska/a01241171/2012,a/swine/nebraska/a01271549/2012,a/swine/nebraska/a01478775/2015,a/swine/nebraska/a01493501/2014,a/swine/nebraska/a01567651/2015,a/swine/north_carolina/a01410118/2014,a/swine/north_carolina/a01410709/2014,a/swine/north_carolina/a01432566/2013,a/swine/north_carolina/a01476722/2014,a/swine/north_carolina/a01730588/2016,a/swine/north_carolina/a01732564/2016,a/swine/oklahoma/a01776961/2016,a/swine/pennsylvania/a01076777/2010,a/swine/texas/4199-1/1998,a/swine/texas/a01049914/2011,a/swine/wyoming/a01381202/2013,a/swine/wyoming/a01397400/2013,a/swine/wyoming/a01444562/2013,a/swine/wyoming/a01444566/2013,a/swine/wyoming/a01445305/2013,a/sydney/5/1997,a/turkey/ohio/313053/2004,a/victoria/361/2011,a/wisconsin/67/2005,a/wuhan/359/1995,a/swine/iowa/10980/2019|h3n2|ia|2019-02-12|cluster_iva_Random Forest,a/swine/iowa/14739/2019|h3n2|ia|2019-02-25|cluster_iva_Random Forest,a/swine/iowa/22754/2019|h3n2|ia|2019-03-25|cluster_iva_Random Forest,a/swine/iowa/26753/2019|h3n2|ia|2019-04-08|cluster_iva_Random Forest,a/swine/iowa/28744/2019|h3n2|ia|2019-04-15|cluster_iva_Random Forest,a/swine/iowa/32524/2019|h3n2|ia|2019-04-29|2010.1_Random Forest,a/swine/iowa/7190/2019|h3n2|ia|2019-01-28|cluster_iva_Random Forest,a/swine/kansas/10948/2019|h3n2|ks|2019-02-11|cluster_iva_Random Forest,a/swine/nebraska/14763/2019|h3n2|ne|2019-02-25|cluster_iva_Random Forest,a/swine/nebraska/23072/2019|h3n2|ne|2019-03-26|cluster_iva_Random Forest,a/swine/nebraska/24808/2019|h3n2|ne|2019-04-01|cluster_iva_Random Forest,a/swine/nebraska/27508/2019|h3n2|ne|2019-04-10|cluster_iva_Random Forest,a/swine/nebraska/28001/2019|h3n2|ne|2019-04-11|cluster_iva_Random Forest,a/swine/oklahoma/26250/2019|h3n2|ok|2019-04-05|cluster_iva_Random Forest,a/swine/south_dakota/32322/2019|h3n2|sd|2019-04-26|cluster_iva_Random Forest,a/swine/iowa/10980/2019|h3n2|ia|2019-02-12|cluster_iva_AdaBoosted,a/swine/iowa/14739/2019|h3n2|ia|2019-02-25|cluster_iva_AdaBoosted,a/swine/iowa/22754/2019|h3n2|ia|2019-03-25|cluster_iva_AdaBoosted,a/swine/iowa/26753/2019|h3n2|ia|2019-04-08|cluster_iva_AdaBoosted,a/swine/iowa/28744/2019|h3n2|ia|2019-04-15|cluster_iva_AdaBoosted,a/swine/iowa/32524/2019|h3n2|ia|2019-04-29|2010.1_AdaBoosted,a/swine/iowa/7190/2019|h3n2|ia|2019-01-28|cluster_iva_AdaBoosted,a/swine/kansas/10948/2019|h3n2|ks|2019-02-11|cluster_iva_AdaBoosted,a/swine/nebraska/14763/2019|h3n2|ne|2019-02-25|cluster_iva_AdaBoosted,a/swine/nebraska/23072/2019|h3n2|ne|2019-03-26|cluster_iva_AdaBoosted,a/swine/nebraska/24808/2019|h3n2|ne|2019-04-01|cluster_iva_AdaBoosted,a/swine/nebraska/27508/2019|h3n2|ne|2019-04-10|cluster_iva_AdaBoosted,a/swine/nebraska/28001/2019|h3n2|ne|2019-04-11|cluster_iva_AdaBoosted,a/swine/oklahoma/26250/2019|h3n2|ok|2019-04-05|cluster_iva_AdaBoosted,a/swine/south_dakota/32322/2019|h3n2|sd|2019-04-26|cluster_iva_AdaBoosted
a/swine/north_carolina/a01410118/2014,9.170248767999999,7.669863249,3.616942325,4.6585585830000005,7.441746926,4.350225925,4.443544405,1.051369381,5.561336315,1.816525855,2.278235865,3.031514804,3.0342734360000003,3.111069483,2.3699164969999997,5.827171162000001,3.539392772,3.596183992,3.159832918,2.4809258130000003,4.188458354,3.8396449360000005,3.5628060460000004,3.070474341,4.159882595,2.782364365,5.698039894,2.381412645,1.617128254,4.650311203,5.338289692,6.384325552999999,1.6851773909999999,2.593903272,3.8671818589999996,1.614143394,5.444954211000001,3.9158305980000003,4.70301943,3.393954398,4.529357477,4.243347163,0.33853936100000004,0.770723652,1.9143768330000002,5.9737477,3.2964113189999997,2.159595318,2.6932679,5.198064663,2.846623695,3.4281018010000004,2.751101343,4.331910515,4.865899253,4.566555599,5.837005445,2.980663225,4.417558546,3.3259922289999997,3.668673904,4.722568473,5.929674695,7.066302649,3.2895267589999997,4.141603469,1.649820765,3.574497648,3.514643491,0.0,0.61448776,3.5797309,1.312362974,3.719247311,6.307100142,3.25583688,3.3609093939999997,3.497746168,1.849957483,2.2159248519999997,3.367884184,2.6194002569999997,1.8782193680000001,2.005890466,4.80034361,2.274268437,7.902145178,7.639687789,3.788550126,3.544309818060168,4.8018050698768615,3.4776053219390017,4.289993999735997,3.873230922041997,6.683145878405992,3.544309818060168,4.289993999735997,3.8607815746499994,3.765745558991997,3.766333851119998,3.765745558991997,3.765745558991997,3.3750847614116704,3.825688991107996,3.3233441960000003,4.218274064,3.25583688,4.365848423,3.2317167660000004,6.350613472,3.3233441960000003,4.365848423,3.199769564,3.719247311,3.719247311,3.719247311,3.719247311,3.25583688,3.578591856
a/swine/north_carolina/a01410709/2014,8.909383316,7.455977272,3.3825100480000003,4.237618797,7.1834297000000005,4.104050601,4.2119658310000005,0.52705256,5.425772895,2.294047082,2.251147057,3.2426132919999997,2.457834525,3.112016372,2.598761869,6.148944573,3.87389289,3.5810206819999997,3.5332765839999998,2.6003770680000002,3.7902556689999995,3.548047697,3.612226847,2.911452355,3.713211719,2.872276545,6.164631392,2.468830229,1.06083389,4.396002386,5.567054382999999,6.711044009,2.141231524,2.328945639,3.7074677869999997,2.127940286,5.932860716,3.762572568,4.624682189,3.42472776,4.1816026939999995,4.062882442,0.809227713,0.209281665,1.913151113,6.268610742000001,2.8628021460000004,1.8892174869999998,2.629763494,5.668663771,2.821484949,2.907713008,2.337649835,4.422487923,4.676930803,4.359414479,6.0846817710000005,2.545401618,4.401540903,2.966651614,3.1788608469999997,4.369640049,5.83078703,6.924539200000001,2.9664503730000003,4.078198506000001,1.5506761480000002,3.096599779,3.046592307,0.61448776,0.0,3.8500850860000004,1.2427273620000001,3.6399590930000003,6.592109824,3.0338245460000004,3.434331952,3.8962633319999997,2.356620338,1.8291541009999999,3.085896857,2.0702881840000003,1.289724224,1.406912041,4.590371086,2.359425669,7.683319188,7.336146959,4.094270304,3.4084545799755035,4.5837368249753565,3.3497949068475035,4.392145613975327,4.005630738766001,6.8522274561020025,3.4084545799755035,4.392145613975327,3.9726326352460006,3.7416960184899937,3.7460648455639936,3.7416960184899937,3.7416960184899937,3.291908146855504,3.2929505579059937,3.104397301,3.8755608089999996,3.104397301,4.365848423,3.2426132920000006,6.970865694,3.104397301,4.365848423,3.236203122,3.575645517,3.578591856,3.575645517,3.575645517,3.078892681,3.520993238
a/swine/north_carolina/a01432566/2013,7.7443680520000004,5.97763863,6.698864727999999,4.794476193,7.310390704,6.377322388,6.378962102999999,4.347612698,7.684307054,3.982627431,5.409989472,5.326084542,5.968051936,4.817202339,3.2544934569999997,2.6885080360000004,2.061257934,5.765888088,1.4004932030000001,4.391479764,7.046979228,7.2434037920000005,5.101057537,6.649740336,6.977084118,4.727909261000001,4.0688709439999995,4.4682735319999995,4.781869811,6.741338797,2.656225698,3.411642534,3.5997154960000004,5.4815972870000005,6.732690725,4.123584776,3.4494005889999997,5.833419102000001,5.901437892000001,2.513436928,6.873507475,6.5688183129999995,3.455980059,3.891560497,4.895685089,2.989946776,6.120586556,5.703888492999999,5.930119969,4.139169785,6.259207451,6.161829714,5.768281112,5.648807082,7.4030760970000005,6.712128684,3.02172074,5.537908907,6.0530999329999995,6.724200402999999,6.654379603,7.065147825,4.225797289,5.752952501,5.628782408999999,4.018132503,4.550752763,6.764671458,6.633675957,3.5797309,3.8500850860000004,0.0,4.152957945,6.889586623,3.403900321,6.77100171,5.7219511139999994,1.952995377,3.859123948,5.120159393,5.431293586000001,5.024673163,4.271332355,4.424661928,3.741819923,5.657625821,7.5084351179999995,6.613525322,0.35259691,5.996945267239415,3.778366417001664,6.178218279343415,4.9177489873820015,4.190812040345998,5.877697587532013,5.996945267239415,4.9177489873820015,4.19156335492,5.946100170505992,5.970398226175993,5.946100170505992,5.946100170505992,6.126699887245414,4.798515152193996,6.698864727999999,3.6567430080000003,6.764671458,5.120159393,3.634892212,5.970776082,6.698864727999999,5.120159393,3.5797309,5.930119969,5.930119969,5.930119969,5.930119969,6.764671458,5.120159392999999
a/swine/north_carolina/a01476722/2014,9.731692688999999,8.20188537,4.245835726,4.399708733,8.318467126,5.27755449,5.397570377,1.21448712,6.541853414,2.9741783639999997,3.132614176,2.151236694,2.677879209,1.906554405,3.658036035,6.666071937999999,4.62552828,2.350428513,4.102837071000001,3.73828635,4.674181226,4.081218756,2.395916288,2.993799835,4.565995134,4.013583762,6.78053879,1.257624134,1.4901770540000001,5.5485811179999995,6.287817502,7.29450332,2.9349916360000003,3.3848039689999996,4.660091535,2.607868545,6.401614547,4.966727837,5.8598507060000005,3.100795007,5.255760882,5.18504741,1.131994013,1.4194924340000001,0.8789985290000001,6.877237458,3.796443772,2.228726018,3.398133544,6.340435015,2.35157102,3.7332637330000003,1.830704699,5.582054752,5.714545932999999,5.509447376000001,6.777648747000001,3.595305312,5.587818334,2.7297710360000003,3.89656334,5.433457067999999,6.708803982,7.926510936000001,2.062905719,3.355501788,0.418126364,3.639826025,3.710751115,1.312362974,1.2427273620000001,4.152957945,0.0,4.373777571000001,7.2435727320000005,3.4294942089999996,4.4680349999999995,3.6394538180000002,2.99608542,2.8864566989999996,4.279775118,2.9960699930000003,1.907977745,2.028563906,4.5490139119999995,2.824047648,8.822469892,8.157364592,4.343381031,3.5337326415096033,4.655871581250002,3.4733857754174338,4.614127103213713,3.850819822851002,7.323048042404005,3.5337326415096033,4.614127103213713,3.850351614396003,3.9134763140818887,3.924093568203221,3.9134763140818887,3.9134763140818887,3.2961074310948635,3.4876522171200444,3.4294942089999996,3.897824562,3.4294942089999996,4.282828299999999,3.2317167660000004,7.441746926,3.4294942089999996,4.282828299999999,3.159832918,3.719247311,3.6399590930000003,3.719247311,3.719247311,3.398133544,3.5209932380000004
a/swine/north_carolina/a01730588/2016,10.69251071,9.643630792,1.062372963,7.226619887999999,7.640594403,2.9985257260000004,3.124528784,3.458792426,3.085275755,3.318124578,1.494526309,5.408373957999999,3.860678657,6.110511193,4.009259596000001,8.471345428,5.8817224910000006,6.040064045,5.9702284379999995,2.8708715939999996,2.3730676269999997,1.5668887669999998,6.516676617000001,2.277642737,2.715215798,2.699451479,7.409249606,5.395035279,3.486268078,3.016595518,7.70207556,8.798114501,3.519086443,1.9116452290000001,1.087492551,3.325519192,7.616224174,2.848656102,3.94054415,7.053124705,2.938422877,2.273634096,4.00682472,3.575645517,4.32635331,8.439894833,2.4640582369999997,2.3772684330000002,1.026160062,6.629140337999999,3.456216032,3.092058054,4.322659014,3.5024399980000003,2.151812631,2.750534177,8.185455859,2.8285876310000004,3.14701281,3.561360717,2.7585905989999997,3.0407263889999996,7.8845439,8.380880674,5.583116489,7.6446583729999995,4.3828177230000005,2.69863801,2.535891586,3.719247311,3.6399590930000003,6.889586623,4.373777571000001,0.0,8.644681849,1.6075221380000002,1.893874351,7.042851969,3.503882814,2.477803644,2.961438572,3.585951115,4.160072238,4.113825164,8.040896358,1.8051987219999999,8.166833288,9.167086668,7.10355814,1.9677393611200047,3.201839598875498,2.1428762833820025,3.1011475129393324,4.8884111895776705,7.707972722513992,1.9677393611200047,3.1011475129393324,4.832203824161669,1.6027779941415028,1.6976761144755017,1.6027779941415028,1.6027779941415028,2.1200755889940033,1.968890932075336,1.6075221380000002,3.034421647,1.8051987219999999,2.4952191741333323,4.3737775710000015,7.8845439,1.6075221380000002,2.4952191741333323,4.32635331,1.473131301,1.565747996,1.473131301,1.473131301,1.7049496530000001,1.747208408
a/swine/north_carolina/a01732564/2016,7.264929651,5.815334031,8.483602167,7.302769248,6.944052067,7.438564164,7.353913953999999,7.102116554,8.369878691,5.908745794,7.37201143,8.445148589,8.669273486,8.176924856,4.672811166000001,0.966029887,2.875302229,9.077840463,3.2202172360000003,5.785505446,8.828835684,9.391511716,8.461502566,9.17027904,8.844863339,5.994444828,2.8891992139999996,7.736324056,7.540035155,7.770131116,1.168300159,0.562831396,5.525967079,7.374492365,8.25238674,6.295014042000001,2.756447712,6.842324405,6.26544067,5.827876638999999,8.217219306,7.703528716,6.303736764,6.576102187999999,7.972386355,0.43856745700000005,8.081792112999999,8.250326117,7.898711325,3.445820199,9.068720467999999,8.273176453,8.796070552,6.035436964,8.546919919,7.713288839,0.645475628,7.46031866,6.63153136,9.553550163999999,8.804087915,8.382408744,3.950327095,4.9390791,8.882830625,7.3312989360000005,7.655762358,9.08411765,8.846749078,6.307100142,6.592109824,3.403900321,7.2435727320000005,8.644681849,0.0,9.075311797000001,6.952034524,4.954371615,5.791068339,7.245417289,6.853310689,7.278437564,6.99546345,7.113736500000001,6.378847883,7.8815561789999995,6.802992646,6.7396888420000005,3.3272765989999997,7.573098643989978,6.375696877108001,7.729860405109974,6.700178187124008,6.211660795572008,4.588900611837981,7.573098643989978,6.700178187124008,6.22519775425201,7.597430922557995,7.599720747559996,7.597430922557995,7.597430922557995,7.5599861723719775,7.927043320447977,7.655762358,6.367703907,7.672734642000001,7.655762358,6.782498108,3.950327095,7.655762358,7.655762358,6.7824981079999995,7.655762358,7.655762358,7.655762358,7.655762358,7.655762358,8.483602167
a/swine/oklahoma/a01776961/2016,10.79951742,9.660687552999999,1.649754795,6.440593249,8.17855086,3.786900992,3.9531186689999998,2.661160215,4.3836991780000005,3.6030209369999997,1.823419084,4.397868904,2.644820292,4.963192675,4.443075213999999,8.770376361,6.238893199,4.763230504,6.128609728,3.53572294,2.428335565,0.8456197670000001,5.3643492219999995,0.87444832,2.5538577019999997,3.5076431560000003,8.081883,4.358041499,2.513184636,3.851400949,8.069072014,9.213748697,3.785722142,2.0875866430000003,2.238355501,3.397887064,8.101724531,3.745260122,4.956352098,6.3606262639999995,3.444817652,3.314012105,3.481967295,2.99857055,3.22879218,8.812540302,2.26263305,1.219271782,1.41637996,7.3720721010000005,2.224162836,2.586636612,2.9113930989999997,4.704455626000001,3.314085307,3.73017697,8.58203753,2.705482013,4.352088166000001,1.9751889669999998,2.1378804330000003,3.553093965,8.092844606,8.774267408,4.209601907,6.664996282000001,3.318054345,1.727261925,1.789225291,3.25583688,3.0338245460000004,6.77100171,3.4294942089999996,1.6075221380000002,9.075311797000001,0.0,3.0938932410000004,6.6775847829999995,3.771672836,2.2323764759999998,3.396229973,3.078892681,3.3832560989999996,3.3233441960000003,7.325196241,1.609411739,8.768321542999999,9.18154249,6.997320019,1.899887215050355,3.493911695080853,1.8800977259668552,3.359369786278,4.703310118389201,7.7932388769100305,1.899887215050355,3.359369786278,4.664833379901201,2.105278084448001,2.2736682292280013,2.105278084448001,2.105278084448001,1.8385151141303555,2.403816592108001,1.649754795,3.4147954030000003,1.6338743639999995,2.69863801,4.133683914,8.092844606,1.649754795,2.69863801,3.997113034,1.6075221380000002,1.75856535,1.6075221380000002,1.6075221380000002,1.5774549619999998,2.216198774
a/swine/pennsylvania/a01076777/2010,9.574163077,8.486341972,2.073576184,6.932966577,6.515607592,2.36380761,2.394310368,3.522845748,2.5913351280000003,2.398014847,1.54309169,5.766800427000001,4.536315552,6.336787042999999,2.5309826440000003,6.882456811,4.332627554,6.551106519,4.607655385,1.363138955,3.079825234,3.165090138,6.764745481,3.6065658889999996,3.384149357,1.073187152,5.720906032,5.561170725,3.7604678380000003,2.52928225,6.066920022000001,7.122941936,2.452627964,1.880200993,1.602569374,2.723205718,6.042333554,1.7726578119999998,2.498555657,6.5073146820000005,2.914787089,1.763284874,3.669831758,3.350118094,4.712871685,6.791048412,2.855808002,3.1950622969999998,1.724053624,4.944165077,4.423543683,3.525821428,5.039253359,1.7049496530000001,2.2213199809999997,2.18049371,6.519701791,2.794518072,1.633762072,4.733212647,3.554264033,3.0669011110000004,6.5125407189999995,6.983576952000001,6.11976175,7.4413918279999995,4.645211295,3.7377200060000004,3.4584737010000004,3.3609093939999997,3.434331952,5.7219511139999994,4.4680349999999995,1.893874351,6.952034524,3.0938932410000004,0.0,6.2268267779999995,2.561138282,2.46634326,2.273649265,3.5451403139999997,4.095966515,4.093929329,7.496527006,2.376310707,6.93257256,8.169615541,5.92282942,2.3396181525640003,3.858317763126002,2.3490357366920005,3.1504015091979927,4.935058099373999,6.993460237989195,2.3396181525640003,3.1504015091979927,4.898067334330669,2.113697183465999,2.137156060115999,2.113697183465999,2.113697183465999,2.30824647226,2.280991870734001,2.500132573,4.041730222,2.602164423,2.692790496,4.536396988,6.970865694,2.500132573,2.692790496,4.4680349999999995,1.893874351,1.952995377,1.893874351,1.893874351,2.298810174,2.24214308
a/swine/texas/4199-1/1998,9.558596088,7.767849738,7.049921648,5.5151900629999995,9.047507388,7.327375609,7.36558165,4.3298110460000006,8.538239524,3.998789177,5.596078916000001,4.018274137,6.0645649210000006,3.7044375560000002,4.147905228,4.081542369,3.38536649,4.578559415,2.557470994,5.067346013,7.590883094,7.3225615710000005,3.8120519689999997,6.313478357999999,7.531591701,5.420784889,4.814630946,3.418101773,4.793474324,7.674920001,4.432132318,4.787439033,3.800146827,5.955046621,7.183152451000001,3.894909995,4.016688498,6.76951685,7.092328605,2.3074230940000002,7.709420822,7.3412880739999995,3.232027672,4.0309524439999995,4.131710977,4.5193784489999995,6.654724291,5.561391135,6.047934731000001,4.817833738,5.552704557,6.693062618,5.392644732000001,6.598665069,8.077318546,7.594853339,4.719902055,6.197291788999999,7.002436588999999,6.36088747,7.052435512000001,7.907809474,6.13478026,7.6639289,5.032533906,3.34693603,3.9412897289999997,6.983758914,6.94042071,3.497746168,3.8962633319999997,1.952995377,3.6394538180000002,7.042851969,4.954371615,6.6775847829999995,6.2268267779999995,0.0,3.84925584,5.575321581,6.3345332160000005,5.631293007999999,4.593512651,4.764901968,4.349847694,5.464866734,9.308747292,8.348200794,1.811625778,6.024055812345995,5.246405961866007,6.0322465662399924,5.4232150282263385,3.8764424194860023,6.927595856947992,6.024055812345995,5.4232150282263385,3.830642882582002,6.0074256850008325,6.0074256850008325,6.0074256850008325,6.0074256850008325,5.998654102349995,5.718467719904098,6.3345332160000005,5.415794452,6.313478357999999,5.420784889,3.6394538180000002,6.98533143,6.3345332160000005,5.420784889,3.812051969,6.0479347310000025,6.0479347310000025,6.0479347310000025,6.0479347310000025,6.0479347310000025,5.575321581
a/swine/texas/a01049914/2011,9.797807635,8.340658407000001,3.7822548210000004,6.26111419,7.653596918,4.370554572,4.413713499,2.709961092,5.107817633,0.188172687,2.233188411,3.924485215,4.57049005,4.571717286,1.8129071490000002,5.3982828860000005,2.961497263,4.946458596,2.8299811910000003,1.8514168619999998,4.732988947,4.33263838,4.90778733,3.706132319,4.86616299,2.109544805,4.425577786,3.756448583,3.235608777,4.655056905,4.999078731,5.803794389,0.477917132,2.99058004,3.7251651439999995,0.592107727,4.365848423,3.72024557,4.254390792,4.664529838,4.8395270130000005,4.0575822310000005,1.9730536019999998,2.421872403,3.289426331,5.506576143999999,4.044931483,3.122993169,2.668925142,3.7740395839999996,3.6567430080000003,4.45355614,4.3869971130000005,3.3816744119999997,4.649404301000001,4.427995617,5.429914984,3.771212232,3.743188275,4.585786049,4.61331493,5.031329421000001,6.278368491,7.276452024,5.033988394,5.641224633999999,3.254465623,4.587741615,4.443467436000001,1.849957483,2.356620338,3.859123948,2.99608542,3.503882814,5.791068339,3.771672836,2.561138282,3.84925584,0.0,3.034421647,3.6634641919999997,3.8615300319999997,3.5539176360000004,3.655588597,6.226002041,2.264325735,8.010181511,8.397889474,3.9741915039999998,3.5047355317725075,3.56684345268,3.475181292024507,3.7372219664179966,4.620041255188,7.139271837872004,3.5047355317725075,3.7372219664179966,4.445566831769999,3.099319450108001,3.1160570650240005,3.099319450108001,3.099319450108001,3.2317050126785065,3.2043646709499978,3.6030209369999997,3.42472776,3.6030209369999997,3.5212369839999997,3.998789177,7.441746926,3.6030209369999997,3.5212369839999997,3.9310383139999985,3.318124578,3.318124578,3.318124578,3.318124578,3.3978870640000003,3.325519192
a/swine/wyoming/a01381202/2013,8.619701004,7.448807771,1.817627993,4.776838266,6.199253804,2.450134673,2.592998518,1.675753166,3.809293092,2.8840439289999997,1.486704264,4.730218127,2.172310163,4.732719981,2.789579536,7.025026691,4.56597092,5.005835523,4.543924575,2.12524426,2.015647324,2.327707928,5.245812336,2.663723702,1.987925032,2.18605299,6.792522987999999,4.133683914,1.6301390580000001,2.690917195,6.159195346000001,7.4644884739999995,2.76456639,0.692397787,2.160962342,2.9293695,6.812131689,2.311062839,3.4156976869999998,5.012096511,2.379212763,2.4214625169999997,2.530721502,1.6574565780000001,3.289529122,7.00539078,1.1049443190000001,1.710211891,1.730778388,6.182672773999999,3.397690303,1.421518254,2.971940661,3.5093129939999996,2.985540344,2.692790496,6.69350991,0.856171087,3.181403545,2.976059759,1.685955289,2.562385461,5.8716292779999995,6.575204532000001,4.048012698,5.673187335,3.036921343,1.87081409,1.633874364,2.2159248519999997,1.8291541009999999,5.120159393,2.8864566989999996,2.477803644,7.245417289,2.2323764759999998,2.46634326,5.575321581,3.034421647,0.0,1.557743902,1.186052519,1.8526185569999998,1.7924351219999999,5.659233593,2.24214308,6.769968681,7.020917497,5.402641864,2.9225691877933286,2.713035073887999,2.942535785489329,3.3770454616053343,4.517446703378342,6.305017943096392,2.9225691877933286,3.3770454616053343,4.487138842208344,2.4846575161553357,2.490926143587333,2.4846575161553357,2.4846575161553357,2.9004836786193318,2.4274005495483357,2.692790496,2.387145969,2.692790496,2.662315396,3.924485215,6.135990716000001,2.692790496,2.662315396,3.9247727180000003,2.307940129,2.316850063,2.307940129,2.307940129,2.638154494,2.46634326
a/swine/wyoming/a01397400/2013,7.736350026,6.765746287000001,2.17148729,5.227448346,4.836889318,1.093756768,1.186441921,3.0971350789999996,2.754225988,3.5212369839999997,2.3375014469999997,6.176852761,3.4401210360000003,6.132489335,2.7231780519999997,6.84281165,4.461638283,6.504897586,4.707068799,2.0115157519999998,2.028369145,3.198050911,6.654274002999999,4.020364348,2.090321049,1.909729944,6.579938552000001,5.533826738999999,3.104068748,1.424336183,5.770512485,7.1580596839999995,3.307167012,1.374393131,2.098128124,3.7908474639999996,6.783299102000001,1.0262468409999999,2.014175871,5.837688188,1.456511579,1.490868805,3.693248708,2.896445071,4.780283208999999,6.69791448,1.5513382480000002,3.2065608080000003,2.5826310009999998,5.975050987,4.8918946430000005,1.978953524,4.468399636,2.582023543,2.289831036,1.516543661,6.286696246,1.134303163,2.079322381,4.447225191999999,2.367229472,1.6487641169999998,5.147466044,5.524432189,5.478292432000001,6.7249815989999995,4.495077929,2.85821367,2.5027223640000003,3.367884184,3.085896857,5.431293586000001,4.279775118,2.961438572,6.853310689,3.396229973,2.273649265,6.3345332160000005,3.6634641919999997,1.557743902,0.0,1.928993863,2.9675027289999996,2.903863092,6.175070806,3.3773438939999996,5.392845337000001,6.2287085939999995,5.728585749,2.7699563880574942,3.2671525626030027,2.818316937797494,3.5848337149980014,4.918386059896809,5.703489540560543,2.7699563880574942,3.5848337149980014,4.885817427620809,2.8062537734394963,2.798172462959496,2.8062537734394963,2.8062537734394963,2.7995834354614946,2.7651754937739974,2.893162565,3.198050911,2.893162565,3.104068748,4.447225191999999,5.524432189,2.893162565,3.104068748,4.461638283,2.69863801,2.705482013,2.69863801,2.69863801,2.848656102,2.5826310009999998
a/swine/wyoming/a01444562/2013,7.828035132999999,6.670664107,2.775028397,3.712226602,5.792091254,2.894361656,3.027606595,1.897619348,4.514836221,3.7436962210000004,2.659686906,5.05399578,1.7515412419999998,4.636915639,3.300101347,7.057368387,4.814582303,5.025686191,4.738022306,2.970070205,2.408653271,3.085319418,5.183127652,3.421679935,2.169231463,3.0763646189999996,7.282988242,4.205001598,1.654157892,3.138117295,6.135918175,7.542272392,3.5263533560000004,1.7973017569999998,3.160191725,3.7756578910000003,7.224729701,2.9272188939999997,3.8755608089999996,4.596386879,2.675324812,3.168872139,2.8641848260000002,1.8727752480000002,3.5486798569999998,7.033801754,1.473131301,2.407157172,2.892634717,6.771216781000001,3.987797248,1.189660543,2.8428885580000003,4.283962251,3.758737735,3.2872197080000003,6.682032373999999,1.030764595,3.9247727180000003,3.1881389280000003,1.7777175180000002,2.832473029,5.367702152,6.105576097,3.717889893,5.17677259,3.162524178,2.061040902,1.8893448519999998,2.6194002569999997,2.0702881840000003,5.024673163,2.9960699930000003,3.585951115,7.278437564,3.078892681,3.5451403139999997,5.631293007999999,3.8615300319999997,1.186052519,1.928993863,0.0,1.28611544,1.15831369,4.82882044,3.297922072,6.403617447,6.179826072999999,5.343379387,3.6502662016135754,4.395107942620856,3.552810450821001,4.394736922665992,4.199511782746006,6.259150586888005,3.6502662016135754,4.394736922665992,4.172117786874004,3.8377410593279886,3.8221527989239883,3.8377410593279886,3.8377410593279886,3.4742580907790037,3.193543862847992,3.3570741710000003,3.71748461,3.300101347,3.937621867,3.6065658889999996,6.192974096,3.3570741710000003,3.937621867,3.574497648,3.5451403139999997,3.4294942089999996,3.5451403139999997,3.5451403139999997,3.17266228,3.0763646189999996
